15:38:44.949 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
15:38:46.403 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
15:38:46.403 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
15:38:46.419 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
15:38:46.467 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 64 ms
15:38:46.526 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Started TopicControllerIntegrationTests in 5.681 seconds (process running for 122.067)
15:38:46.552 [main] INFO  c.d.c.a.TopicLoggingInterceptionAspect - Topic with id: 99999 requested
15:38:46.609 [main] WARN  c.d.c.a.TopicLoggingInterceptionAspect - GetTopic Return: 404 NOT_FOUND
15:38:46.644 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
15:38:46.649 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown initiated...
15:38:46.696 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown completed.
15:38:46.702 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
15:38:46.794 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Starting TopicControllerIntegrationTests using Java 20.0.2 with PID 13088 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
15:38:46.794 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
15:38:47.661 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
15:38:47.697 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 34 ms. Found 2 JPA repository interfaces.
15:38:48.078 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Starting...
15:38:48.082 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-9 - Added connection conn80: url=jdbc:h2:mem:testdb user=SA
15:38:48.083 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Start completed.
15:38:48.102 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
15:38:48.118 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
15:38:48.130 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
15:38:49.023 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
15:38:49.045 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
15:38:49.686 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
15:38:51.404 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
15:38:51.405 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
15:38:51.418 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
15:38:51.457 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 52 ms
15:38:51.504 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Started TopicControllerIntegrationTests in 4.801 seconds (process running for 127.044)
15:38:51.716 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
15:38:51.724 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown initiated...
15:38:51.831 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown completed.
15:38:51.836 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
15:38:51.972 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Starting TopicControllerIntegrationTests using Java 20.0.2 with PID 13088 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
15:38:51.973 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
15:38:53.103 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
15:38:53.166 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 62 ms. Found 2 JPA repository interfaces.
15:38:53.495 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Starting...
15:38:53.508 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-10 - Added connection conn90: url=jdbc:h2:mem:testdb user=SA
15:38:53.508 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Start completed.
15:38:53.511 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
15:38:53.519 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
15:38:53.530 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
15:38:53.742 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
15:38:53.759 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
15:38:54.691 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
15:38:56.207 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
15:38:56.208 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
15:38:56.222 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
15:38:56.252 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 44 ms
15:38:56.312 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Started TopicControllerIntegrationTests in 4.477 seconds (process running for 131.853)
15:38:56.392 [main] INFO  c.d.c.a.TopicLoggingInterceptionAspect - Topic with id: 1 requested
15:38:56.412 [main] INFO  c.d.c.a.TopicLoggingInterceptionAspect - Topic found and returned with status code 200 OK
15:38:56.412 [main] INFO  c.d.c.a.TopicLoggingInterceptionAspect - TopicDao returned: TopicDao(id=1, name=java, description=language)
15:38:56.460 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
15:38:56.499 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Shutdown initiated...
15:38:56.787 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Shutdown completed.
15:38:56.795 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
15:38:57.111 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Starting TopicControllerIntegrationTests using Java 20.0.2 with PID 13088 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
15:38:57.111 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
15:38:57.929 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
15:38:57.993 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 59 ms. Found 2 JPA repository interfaces.
15:38:58.456 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-11 - Starting...
15:38:58.459 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-11 - Added connection conn100: url=jdbc:h2:mem:testdb user=SA
15:38:58.460 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-11 - Start completed.
15:38:58.463 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
15:38:58.471 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
15:38:58.481 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
15:38:58.615 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
15:38:58.668 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
15:39:00.372 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
15:39:01.761 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
15:39:01.761 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
15:39:01.774 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
15:39:01.804 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 43 ms
15:39:01.850 [main] INFO  c.d.c.c.TopicControllerIntegrationTests - Started TopicControllerIntegrationTests in 5.056 seconds (process running for 137.391)
15:39:01.934 [main] ERROR c.d.c.e.GlobalExceptionHandler - Validation errors: [name: Name cannot be blank]
15:39:01.954 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
15:39:01.974 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-11 - Shutdown initiated...
15:39:01.981 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-11 - Shutdown completed.
15:59:08.117 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:02:30.756 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.devesta.curricula.controllers.CourseControllerIntegrationTests]: CourseControllerIntegrationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
16:02:32.246 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.devesta.curricula.CurriculumServiceApplication for test class com.devesta.curricula.controllers.CourseControllerIntegrationTests
16:02:33.002 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
16:02:34.074 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
16:02:34.386 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Starting CourseControllerIntegrationTests using Java 20.0.2 with PID 18244 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
16:02:34.390 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
16:02:41.717 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:02:42.138 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 376 ms. Found 2 JPA repository interfaces.
16:02:50.033 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
16:02:51.056 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:testdb user=SA
16:02:51.060 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
16:02:51.493 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:02:51.985 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.1.Final
16:02:52.200 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:02:54.846 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:03:00.192 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:03:00.343 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:03:09.506 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:03:16.836 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
16:03:16.839 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
16:03:16.889 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
16:03:16.969 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 112 ms
16:03:17.782 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Started CourseControllerIntegrationTests in 44.776 seconds (process running for 54.069)
16:03:28.168 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:03:28.266 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
16:03:28.427 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
16:03:28.514 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
16:03:29.597 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Starting CourseControllerIntegrationTests using Java 20.0.2 with PID 18244 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
16:03:29.599 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
16:03:34.962 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:03:35.097 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 133 ms. Found 2 JPA repository interfaces.
16:03:41.639 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
16:03:41.735 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
16:03:41.738 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
16:03:41.746 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:03:41.767 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:03:41.834 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:03:42.419 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:03:42.497 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:03:54.064 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:03:59.445 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
16:03:59.445 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
16:03:59.503 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
16:03:59.597 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 151 ms
16:03:59.854 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Started CourseControllerIntegrationTests in 31.344 seconds (process running for 96.142)
16:04:00.768 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:04:00.781 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
16:04:00.857 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
16:04:00.933 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
16:04:01.949 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Starting CourseControllerIntegrationTests using Java 20.0.2 with PID 18244 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
16:04:01.953 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
16:04:04.601 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:04:04.685 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 83 ms. Found 2 JPA repository interfaces.
16:04:05.342 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
16:04:05.355 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-3 - Added connection conn20: url=jdbc:h2:mem:testdb user=SA
16:04:05.356 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
16:04:05.359 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:04:05.395 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:04:05.408 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:04:06.083 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:04:06.114 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:04:07.531 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:04:09.705 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
16:04:09.706 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
16:04:09.722 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
16:04:09.783 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 75 ms
16:04:09.839 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Started CourseControllerIntegrationTests in 8.906 seconds (process running for 106.127)
16:04:13.354 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:04:13.391 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown initiated...
16:04:13.402 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown completed.
16:04:13.419 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
16:04:13.614 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Starting CourseControllerIntegrationTests using Java 20.0.2 with PID 18244 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
16:04:13.615 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
16:04:14.784 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:04:14.816 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 2 JPA repository interfaces.
16:04:15.255 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Starting...
16:04:15.262 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-4 - Added connection conn30: url=jdbc:h2:mem:testdb user=SA
16:04:15.263 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Start completed.
16:04:15.265 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:04:15.285 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:04:15.312 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:04:15.684 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:04:15.749 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:04:16.805 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:04:18.674 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
16:04:18.686 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
16:04:18.703 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
16:04:18.741 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 53 ms
16:04:18.843 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Started CourseControllerIntegrationTests in 5.424 seconds (process running for 115.132)
16:04:19.250 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:04:19.259 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown initiated...
16:04:19.283 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown completed.
16:04:19.307 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
16:04:19.818 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Starting CourseControllerIntegrationTests using Java 20.0.2 with PID 18244 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
16:04:19.820 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
16:04:21.198 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:04:21.255 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 56 ms. Found 2 JPA repository interfaces.
16:04:21.810 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Starting...
16:04:21.816 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-5 - Added connection conn40: url=jdbc:h2:mem:testdb user=SA
16:04:21.817 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Start completed.
16:04:21.820 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:04:21.829 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:04:21.842 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:04:22.094 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:04:22.120 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16:04:23.247 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
16:04:25.398 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
16:04:25.398 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
16:04:25.413 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
16:04:25.455 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 57 ms
16:04:25.513 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Started CourseControllerIntegrationTests in 6.205 seconds (process running for 121.8)
16:04:25.938 [main] INFO  c.d.c.a.CourseLoggingInterceptionAspect - Adding new course: CourseDao(id=1, name=OOP, description=Design, topic=TopicDao(id=1, name=java, description=language)) for topic with id: 1
16:04:26.076 [main] INFO  c.d.c.a.CourseLoggingInterceptionAspect - New course added successfully with status code 201 CREATED
16:04:26.077 [main] INFO  c.d.c.a.CourseLoggingInterceptionAspect - CourseDao returned: CourseDao(id=1, name=OOP, description=Design, topic=TopicDao(id=1, name=java, description=language))
16:04:26.172 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
16:04:26.177 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown initiated...
16:04:26.182 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown completed.
16:04:26.194 [main] INFO  o.s.b.d.r.RestartApplicationListener - Restart disabled due to context in which it is running
16:04:26.297 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - Starting CourseControllerIntegrationTests using Java 20.0.2 with PID 18244 (started by dkmods in C:\Users\dkmods\Intellji-Workspace\demo)
16:04:26.298 [main] INFO  c.d.c.c.CourseControllerIntegrationTests - No active profile set, falling back to 1 default profile: "default"
16:04:27.390 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
16:04:27.459 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 2 JPA repository interfaces.
16:04:28.025 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Starting...
16:04:28.034 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-6 - Added connection conn50: url=jdbc:h2:mem:testdb user=SA
16:04:28.040 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Start completed.
16:04:28.044 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
16:04:28.054 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
16:04:28.069 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
16:04:28.414 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16:04:28.425 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
